deposit_avg,monthly_avg,safe_score,cvt_score
4174,47,8,8
2477,53,6,4
3362,69,9,8
2815,55,4,6
4424,41,3,7
3313,58,6,1
2549,57,3,6
2475,52,9,3
2456,68,3,1
2659,68,2,3
4439,69,8,5
4227,62,3,8
3137,53,1,6
3083,55,6,9
4365,42,3,1
2850,58,3,9
2416,58,9,6
4012,41,2,4
3831,67,5,3
2654,56,8,4
3493,42,7,8
3520,48,6,2
4220,65,3,1
2849,54,8,9
4212,48,5,5
4481,68,8,4
3535,50,3,8
3583,60,9,7
2636,66,7,1
2218,42,9,8
2793,63,1,6
2378,54,2,3
3487,40,4,2
2182,56,9,2
2233,40,8,1
3134,54,2,7
3733,60,5,5
2214,61,8,4
2785,55,4,8
3902,47,8,4
4122,62,2,2
3353,70,1,5
2221,55,1,9
3450,40,5,2
4253,59,3,3
3893,45,4,6
2347,52,2,2
2838,57,3,3
4224,47,6,6
4143,60,5,3
3280,41,2,3
4131,62,1,8
3232,42,6,4
3333,48,1,7
3573,54,9,3
2677,47,4,9
2139,54,7,1
2540,50,3,6
2278,58,3,8
2280,64,9,8
2384,66,9,1
4499,67,4,1
3279,65,3,9
3672,51,3,1
4136,59,7,7
3960,45,6,5
3785,63,9,6
2366,65,1,2
2566,60,8,1
3674,57,1,6
4239,49,6,2
3239,65,7,3
3055,58,3,8
3491,43,1,6
2968,50,6,9
2130,58,5,4
4402,59,2,6
3645,44,3,8
2796,66,1,2
3303,43,1,8
3340,69,1,8
3484,44,8,3
2278,44,8,3
2804,53,3,6
4298,42,9,2
3992,65,2,4
2679,69,1,3
3374,43,8,9
2970,68,1,8
3173,44,3,7
3783,47,6,7
2624,66,5,8
2507,53,8,8
2447,57,9,4
4298,58,9,7
4369,52,1,1
3891,41,3,4
2251,52,9,7
2619,53,3,2
2119,41,8,9
3490,41,3,7
2894,70,1,2
3866,46,4,2
3390,55,3,5
4411,56,9,2
4069,45,2,1
4374,46,8,2
3465,50,2,1
3111,57,9,2
2814,62,7,4
3241,50,6,6
2881,45,5,9
2108,47,5,9
2453,65,7,8
3655,68,6,3
4190,44,3,9
3161,66,7,9
3516,48,7,4
2829,52,5,6
2908,52,6,4
2119,63,4,4
2104,42,9,1
3118,63,8,8
3220,57,2,6
2746,48,4,1
3521,48,1,7
3955,56,1,1
4495,64,7,7
3839,51,4,4
2738,51,2,1
2898,62,8,6
2549,63,5,3
2536,54,4,9
3719,61,8,7
3998,56,3,7
2188,44,8,8
3902,48,5,2
2660,56,1,7
2791,65,7,1
2224,41,4,8
2175,66,4,1
3740,47,4,5
4253,62,8,5
4262,53,9,1
2856,62,7,9
2728,54,9,6
2487,60,5,8
3168,50,4,8
3445,43,4,3
3959,41,5,2
4012,61,3,2
4407,69,6,5
2769,40,8,5
3989,43,2,6
2121,54,4,3
3840,66,4,2
3546,65,6,4
2855,53,9,3
2574,58,7,8
4407,57,7,2
4114,44,8,4
4373,40,5,9
4107,43,8,7
4084,49,8,1
4180,67,9,3
4493,70,9,2
3464,43,4,6
2754,68,8,3
3609,67,7,3
4276,43,8,5
2904,53,6,6
2743,49,8,9
3231,43,4,6
2165,48,3,9
3535,68,2,7
2119,43,4,6
4410,57,3,8
2250,59,1,4
2170,54,8,8
3963,48,9,1
4166,66,1,3
4420,56,8,8
2824,67,9,1
3647,66,3,7
3766,58,3,8
3395,61,7,2
4255,63,1,6
2797,49,4,6
2450,48,8,3
3250,48,9,7
3513,53,4,8
4418,43,1,8
4056,47,7,4
3357,47,3,8
3605,62,2,5
4246,51,6,3
3540,50,5,1
2903,49,7,1
4483,50,2,9
2647,68,4,8
4269,53,1,1
2419,53,7,3
2553,60,1,4
4465,59,3,9
4352,66,5,9
4023,46,2,7
3866,69,2,5
2820,53,3,6
3308,48,6,7
3533,42,2,3
4055,57,6,8
4462,52,8,6
4006,59,8,2
3569,54,4,9
2273,46,8,6
2683,45,1,9
2294,48,5,3
2561,62,3,1
3092,66,1,3
2712,57,7,4
2945,40,1,1
2162,59,3,7
3032,58,3,4
2140,53,6,6
3866,63,6,4
3839,43,6,2
4490,41,3,3
3233,52,5,1
4353,47,5,5
2296,51,3,3
3280,40,6,4
2889,68,8,8
4174,45,1,5
3821,53,6,5
2117,63,7,7
2962,43,9,1
4178,40,7,8
3177,43,8,7
3049,60,6,2
2121,43,5,1
2551,60,3,7
2630,50,1,5
2718,60,3,3
3182,59,9,2
3272,65,3,5
2899,51,3,8
2455,59,3,7
3396,40,4,5
2554,42,3,1
4363,43,2,7
4096,70,1,1
2583,66,1,3
2955,66,8,1
4382,60,9,7
2908,70,2,1
4491,58,6,9
3684,55,2,5
2500,55,8,2
2198,67,2,3
4472,47,8,4
2235,45,2,7
3128,64,3,8
2670,68,3,6
3582,69,9,8
4074,64,7,4
2805,53,3,7
3517,68,5,4
2809,56,8,5
3154,41,9,6
4123,47,5,2
3977,54,6,9
3713,53,2,8
2495,41,6,2
2374,68,7,7
3590,64,2,3
2584,68,8,4
2604,65,8,4
3912,52,8,3
2100,48,8,2
2148,64,4,9
2142,51,4,4
2783,52,4,6
2944,69,1,9
2716,51,3,7
3406,47,6,9
3348,52,2,5
3670,63,2,1
2684,68,7,1
2392,53,6,4
3738,47,3,8
2360,51,3,2
2736,43,4,3
4141,57,1,8
2300,52,9,8
4414,55,5,6
2862,40,4,5
3977,49,5,3
2464,47,4,9
2766,59,3,4
3704,54,5,6
3655,46,8,5
3932,68,1,1
3834,62,5,6
2874,67,6,5
2620,45,4,3
3990,56,5,7
2873,66,7,2
2431,58,1,5
3549,49,2,2
3784,42,6,5
2736,40,6,2
3055,41,8,5
2498,40,8,8
3351,58,8,8
2648,57,9,6
2266,51,4,5
2950,60,7,1
4085,50,9,9
3975,49,2,1
3331,52,2,5
2799,46,4,9
4459,53,5,4
3383,45,4,8
2196,41,3,8
3030,56,2,6
2809,44,8,7
3075,43,5,8
2826,58,8,4
2562,67,4,6
3086,49,7,4
2561,63,7,6
3569,58,9,3
3243,50,5,4
3357,55,4,7
4195,61,3,4
3150,41,5,6
3559,53,3,7
3598,50,7,5
4383,50,1,2
3570,47,1,1
3258,58,1,4
3670,65,9,1
3204,40,6,7
3044,48,8,4
3337,49,7,3
4216,50,7,9
2938,67,2,6
2758,40,7,4
2360,63,2,3
2458,54,3,9
3245,50,5,3
2691,58,5,9
2407,53,8,5
4104,64,7,2
4206,53,5,3
3532,40,1,5
3264,44,2,8
2986,69,5,8
2356,68,1,3
4139,50,7,3
2757,45,7,4
2275,45,9,3
4435,57,3,2
3976,68,5,5
4069,50,2,9
2956,44,7,8
4164,49,4,3
2535,62,4,5
2136,69,9,1
2177,57,5,2
2582,57,1,8
2826,56,3,7
2654,41,3,7
4409,43,7,6
2210,66,6,6
2518,41,7,1
2215,65,9,5
2374,66,6,8
3720,64,7,2
2425,55,6,8
2376,64,6,6
2157,60,1,2
2913,56,2,9
3972,60,8,6
3265,56,9,5
4145,46,2,2
2827,57,1,1
3825,52,8,9
4088,49,6,3
3088,51,6,9
2721,59,7,7
3057,69,4,6
4191,50,9,4
2788,51,7,3
2117,43,3,9
2814,56,6,5
2940,45,4,4
3132,59,9,6
4100,70,1,8
2197,67,4,9
3745,70,5,4
4325,40,9,5
2732,64,3,4
4359,65,2,8
2339,60,1,8
4428,63,3,7
2519,63,8,9
3728,64,4,8
2384,62,5,5
2839,54,8,3
3956,44,3,3
2313,69,2,1
3820,65,1,5
3013,68,4,5
3860,47,7,3
4411,70,5,2
3621,62,2,6
3944,67,1,6
4047,56,8,1
3881,68,1,2
2925,59,1,6
2109,67,1,4
2612,56,8,7
2940,44,3,4
3551,55,1,8
2572,67,8,4
3168,63,5,7
2315,55,8,6
4335,46,8,2
2208,42,2,3
2698,42,9,8
2427,61,2,1
3644,63,6,7
3844,64,5,8
4324,57,3,9
2240,46,7,2
2542,67,8,4
3904,70,5,6
3367,52,1,8
2274,63,8,6
2896,53,8,7
3377,53,3,3
3112,70,7,3
2959,63,5,2
4332,55,6,4
3352,43,6,5
3861,54,7,4
3268,66,1,8
2712,41,6,5
3338,66,5,8
2378,65,1,4
3473,41,8,7
4203,43,4,4
2500,52,1,6
3677,54,5,3
3634,60,6,4
3039,59,2,7
3692,66,5,8
2664,52,4,6
2373,66,7,2
2966,49,4,6
3554,69,2,1
2207,53,4,4
3375,40,7,4
2112,47,2,5
2498,65,2,1
4133,55,6,5
3695,53,4,9
3993,59,2,6
3641,61,3,2
2274,65,4,7
3859,63,7,3
3952,64,7,5
3567,45,5,6
3362,41,3,4
2364,51,6,5
3272,57,9,2
3736,47,5,1
2931,41,5,3
3008,49,9,1
2616,53,9,8
4020,62,5,4
2339,67,7,4
2108,66,8,5
3945,64,9,2
4257,69,8,2
3601,48,1,1
4081,55,1,4
4436,59,5,8
2815,65,2,1
3941,56,8,8
3822,62,2,4
2737,63,5,8
4047,43,2,9
4346,64,4,4
3588,49,4,9
2143,61,2,9
3896,45,4,5
3046,62,5,1
2329,68,1,2
3456,42,9,5
3309,64,8,1
3842,65,2,8
3698,45,8,2
4492,59,5,6
2800,66,9,2
3368,41,4,4
2516,51,2,8
3260,60,7,3
4225,59,2,2
2272,64,4,3
3701,67,5,8
4405,47,4,1
3140,51,3,6
2902,56,5,4
3680,44,8,6
2506,47,4,3
4439,40,3,7
3076,53,2,2
2452,53,7,6
2856,70,9,7
4400,44,2,4
3070,66,7,8
3870,52,7,2
4087,46,7,3
3527,70,5,9
4029,43,5,7
3781,54,5,9
2188,43,8,9
3574,52,8,6
3989,66,4,5
4104,52,1,7
2449,48,7,7
2399,52,9,8
4496,67,5,6
4469,58,2,6
2304,52,4,4
2942,66,9,3
2452,44,8,8
2464,44,4,2
4268,65,6,7
4058,56,3,6
3387,69,7,6
4401,67,5,2
3690,67,8,5
3421,50,1,9
3105,45,5,3
4169,58,7,9
3349,56,3,6
3429,45,9,6
4315,49,7,5
3372,61,4,4
3876,47,3,1
2489,61,2,1
3886,56,2,4
4344,65,2,5
3705,69,7,4
4097,46,2,6
2743,45,9,5
2190,44,2,1
3541,41,2,4
3669,43,4,7
4254,58,7,4
4214,48,4,3
2819,57,8,1
2701,57,8,4
3634,66,8,9
3346,42,2,4
3125,57,2,4
3509,49,3,1
4108,68,4,4
2588,69,1,5
3495,44,9,2
3871,40,5,1
2546,44,2,1
2915,48,1,4
2773,63,3,5
2805,65,3,6
4457,57,3,8
3988,44,6,3
3873,57,2,3
2386,61,1,1
2888,42,2,4
4342,46,6,9
3361,45,2,4
4221,48,8,5
3180,70,1,3
4009,65,2,9
4068,49,9,4
3188,66,6,9
2986,51,3,3
2720,42,7,5
2310,60,3,7
3366,49,5,3
2709,68,1,5
3490,58,7,1
3562,51,7,8
3056,42,3,7
3506,70,4,9
3432,66,6,1
2211,70,3,6
4208,51,4,8
4193,63,9,4
4331,53,2,4
4451,54,8,5
3663,68,8,5
4061,49,6,9
2736,53,2,6
2679,68,3,5
3231,69,6,4
3753,43,5,3
3613,60,3,4
2669,43,5,3
2870,69,8,3
2228,45,2,7
3557,65,1,7
4356,68,2,2
3675,67,5,1
3782,53,1,8
3307,45,9,6
4103,42,5,5
4216,44,7,6
3419,61,7,3
2551,62,3,6
2913,55,1,6
3638,65,5,3
3063,63,7,7
3546,54,5,1
3756,64,7,1
3672,64,1,1
2546,50,7,7
2811,59,7,8
2845,49,2,3
2500,59,6,3
3591,64,7,4
3433,68,8,6
2702,51,7,4
4434,58,9,8
3868,45,9,3
3040,42,6,4
3203,64,8,8
2899,59,2,3
2378,54,6,8
2293,67,6,6
2851,68,5,4
2894,47,6,7
2825,64,8,1
2916,49,7,3
2319,70,6,8
4470,47,9,5
4039,54,8,3
4109,62,4,6
4167,58,1,1
2375,60,1,8
3180,43,6,5
2272,43,9,3
3210,40,2,7
3625,48,7,6
4387,52,3,5
2116,67,6,9
2101,63,9,9
4189,55,5,8
3396,69,9,5
2654,52,5,4
3504,44,9,7
3012,60,4,6
3104,63,6,6
2777,63,4,5
3383,59,2,8
4211,52,6,5
4152,44,1,9
3526,40,5,9
4500,58,6,4
4203,40,5,7
3888,53,9,7
3615,48,2,9
3361,50,1,1
3625,47,9,6
3767,65,3,2
4051,48,2,5
3402,64,7,8
2606,42,9,3
3603,43,7,5
4379,59,1,3
3891,60,7,4
4003,43,7,7
4462,45,9,1
3547,49,5,8
3711,58,3,4
2659,68,2,1
2827,50,1,4
2123,69,4,1
2599,45,4,9
4436,61,1,6
4220,58,6,2
2986,49,1,4
3230,66,6,1
3950,62,7,3
2542,54,7,7
2789,62,3,8
2141,61,4,3
4483,61,5,1
2997,58,8,5
2396,51,6,5
4373,68,8,8
4500,59,8,7
3081,64,4,2
2433,42,7,9
3345,47,3,5
4174,47,8,8
4386,69,4,4
4134,44,1,6
3034,41,2,2
4444,64,2,9
2422,57,1,6
3047,67,7,2
3117,58,5,3
3046,70,3,7
3341,43,5,9
2893,58,9,4
2809,45,7,7
3562,46,3,9
4373,45,1,4
3743,65,4,1
3781,69,5,9
2475,56,6,2
2390,52,8,3
3948,51,9,8
3016,41,1,7
2272,59,3,9
3455,44,8,7
4002,70,8,3
4014,42,8,3
2789,53,9,7
3463,70,1,8
3804,47,6,9
4170,43,2,2
2964,57,6,4
3339,49,3,7
3865,44,9,7
4388,44,8,3
3918,46,5,2
4182,62,6,1
2598,54,8,9
2212,40,2,8
2161,58,3,5
2151,42,9,8
2224,45,4,5
3865,57,9,6
2229,63,9,8
2550,40,1,3
4085,50,9,6
3748,53,7,7
4177,48,2,5
3733,57,8,1
4046,69,5,7
3589,56,7,5
3720,49,8,8
2386,60,1,4
4089,41,9,4
4485,68,6,5
3650,47,4,1
2499,42,2,5
3130,54,4,4
3849,57,2,8
3893,40,9,1
4180,41,7,8
2649,69,6,2
4085,59,9,4
3166,67,7,9
3707,58,2,8
4253,56,5,7
4481,45,2,5
2757,70,8,1
4006,51,2,1
2134,56,6,3
4498,40,2,1
3339,65,5,5
4430,44,9,7
3836,58,1,7
2907,60,6,8
2698,57,5,7
2898,44,7,3
3919,62,1,3
3105,58,9,2
3401,62,6,4
2425,42,3,6
3909,41,7,6
3392,63,9,6
3771,45,9,3
3591,67,8,7
4329,70,2,1
3965,61,8,3
3438,60,8,6
3719,53,2,2
4258,62,7,8
3621,68,1,3
3415,56,7,3
3291,61,6,2
4111,54,4,9
3806,65,6,4
2264,67,9,1
3088,59,2,4
3889,60,1,5
4243,45,4,2
2939,67,9,2
2101,42,1,2
3361,40,2,6
4404,45,6,9
2808,68,5,9
3424,49,6,1
3949,50,7,8
3884,52,1,3
3443,45,8,2
3086,60,8,6
3140,61,9,2
2556,62,5,1
3077,49,4,4
3492,60,3,7
3484,63,5,3
2850,62,2,5
3430,43,9,5
3985,69,4,6
4235,69,2,6
2106,51,3,2
3360,46,9,4
3151,55,6,8
4418,53,6,9
2758,52,2,5
4489,48,7,8
3997,42,7,9
3087,47,3,4
3196,44,5,2
3603,45,7,3
2731,42,8,7
2542,59,4,6
2845,40,2,1
3334,58,3,4
3822,43,3,3
2994,63,3,4
3556,42,5,6
3457,67,2,2
3298,48,9,7
4203,60,1,7
3256,61,7,2
3737,69,2,3
4076,64,5,6
2552,69,3,4
2168,67,3,9
2978,68,9,6
4373,60,8,8
3239,45,2,6
2777,56,9,1
3081,54,3,8
3595,58,8,8
2189,54,8,8
3933,59,9,5
3875,65,8,4
4002,67,6,5
3677,43,5,2
2488,43,6,4
3815,50,1,2
2692,46,9,5
4005,62,1,7
2347,48,8,4
2560,55,7,1
2175,54,5,9
3610,61,1,4
3929,44,8,1
2489,52,7,4
2596,42,3,1
4017,54,6,1
2584,43,7,6
3746,47,1,9
2373,43,1,8
3919,53,8,8
3023,59,9,9
3689,67,4,1
3198,52,9,1
2881,44,2,7
2564,60,6,7
3914,65,1,5
3020,40,6,4
3427,59,3,8
2967,54,9,9
3289,58,3,5
3311,66,8,9
4437,62,2,7
2394,53,9,7
3523,46,5,1
4088,55,2,1
3840,53,1,8
4351,51,9,7
2794,59,2,5
2944,54,5,8
3822,70,4,2
3472,65,2,9
2384,40,1,9
3278,66,6,5
3266,57,4,7
3216,59,7,5
3413,66,8,6
2533,59,9,4
3621,40,5,7
2154,42,5,9
3168,51,9,7
3915,69,7,9
4093,47,8,8
3620,41,5,3
3210,70,9,1
2558,41,6,8
3688,49,1,3
2421,64,4,9
2834,54,5,2
3504,68,2,7
2963,40,9,5
3117,52,4,4
3538,70,3,9
3011,44,9,4
2493,65,3,5
4305,53,3,5
3017,47,4,9
2607,68,2,6
4164,43,4,2
2870,43,2,8
3047,68,6,8
2476,50,8,2
3766,49,2,1
3256,60,6,3
2454,57,7,3
2536,57,7,8
3999,48,5,6
2128,66,3,3
3964,43,3,5
2423,67,4,5
2167,45,2,3
3262,61,3,5
3631,63,7,9
3716,42,4,9
3682,52,1,7
2582,66,7,9
4086,48,1,7
2621,45,3,3
3287,43,7,2
2446,52,9,8
3070,66,4,7
3623,40,8,4
2644,54,4,9
3137,68,9,6
2986,60,2,9
3603,68,5,8
2177,69,6,2
2358,50,2,2
2239,46,7,7
4420,63,4,9
3513,51,2,9
4208,47,1,5
2803,57,1,9
3161,52,6,3
3035,64,8,1
3289,43,9,7
3648,42,7,5
4036,46,4,3
2584,66,6,2
2448,51,5,2
2679,61,4,8
3122,43,5,5
2439,61,6,6
4264,47,4,1
2328,54,4,2
2472,69,3,5
4489,42,8,2
3811,61,6,6
3040,57,5,4
3740,68,8,4
4246,43,3,5
2905,54,2,5
2146,51,4,7
3169,44,5,6
2237,63,9,5
3008,42,2,5
3048,63,2,3
4400,69,3,1
2923,63,3,8
4265,59,1,5
2511,51,7,6
2382,48,8,6
3645,66,9,1
2413,51,1,1
3570,53,4,5
2360,50,9,5
2466,47,7,4
2539,69,3,8
3111,70,3,8
4004,54,6,2
4136,60,1,7
4456,64,9,4
2745,65,8,4
3137,58,4,7
3311,64,2,3
3808,49,2,7
4373,68,3,8
2977,68,3,6
2358,60,4,1
2965,66,5,3
3191,43,5,4
4405,55,3,2
2421,68,2,7
2658,48,8,7
4045,54,9,8
3588,68,5,7
4373,66,3,6
3059,41,9,7
2748,66,7,5
3466,60,1,2
3355,69,3,4
3564,62,7,1
3516,47,5,8
2993,59,7,9
3992,68,7,2
2832,41,8,7
3789,55,5,1
4319,69,3,8
3516,58,1,4
3146,60,5,9
3112,68,9,5
3468,53,4,4
2609,46,1,3
4234,66,7,1
2747,43,8,7
4182,64,5,1
2951,49,3,4
3714,66,7,6
2819,42,4,5
3148,65,2,8
3860,60,1,2
4022,47,2,2
3464,41,1,3
3955,50,8,5
2869,48,6,6
3568,52,7,8
4401,45,4,7
2118,57,1,5
2770,61,1,7
4177,67,6,8
2221,67,6,8
2527,70,1,9
2196,41,9,4
2887,62,2,5
2117,45,8,7
3681,46,8,1
3994,54,8,1
2148,45,9,6
4273,44,7,8
4340,47,3,3
3769,52,6,6
3879,61,3,2
2227,68,6,3
2683,40,1,9
3780,59,6,1
4148,42,4,5
2360,53,2,5
4198,45,8,6
2184,57,4,8
3094,47,9,3
2854,53,8,4
4292,67,7,7
4392,41,7,7
2395,45,9,7
4440,59,1,5
2449,44,7,6
2323,44,5,9
2876,57,5,5
2461,46,9,6
2488,63,4,3
2112,48,2,7
2276,68,5,6
3783,41,9,8
2167,44,3,6
3432,46,4,4
3540,58,1,3
3706,56,7,2
3920,66,4,1
2522,57,3,1
2996,52,2,4
3172,40,2,6
3825,63,8,8
3242,50,9,4
2685,66,4,5
3049,46,7,9
2156,60,2,7
3299,61,4,6
3002,69,4,1
3822,69,3,8
2345,54,2,9
2895,47,1,8
4224,68,3,5
3237,62,5,2
3717,40,2,6
3545,52,4,7
4188,44,5,5
4305,62,3,4
3821,62,4,9
2154,53,5,1
2625,58,9,3
3248,46,1,8
3837,53,8,1
2137,63,5,7
4019,57,7,4
4441,70,6,9
2164,68,8,9
3297,41,7,4
2817,60,7,7
2138,66,6,7
2515,50,3,8
3167,55,1,4
2490,64,1,6
3834,44,6,7
4277,58,1,7
4258,67,9,1
4307,45,1,8
3839,63,2,9
3301,61,9,1
2626,44,4,1
4478,59,3,9
3773,59,9,4
4473,68,2,4
3238,63,7,2
3429,41,8,4
2944,69,4,7
3654,50,8,6
4301,42,4,3
4468,45,6,7
3789,51,2,6
4387,54,4,6
3829,69,5,8
2496,56,8,3
2757,48,1,3
2470,50,5,2
4030,50,6,4
3017,45,9,3
4290,63,1,4
2250,59,6,8
2480,58,3,5
3665,64,4,7
2492,44,8,1
3960,59,4,9
3751,61,9,1
4058,52,8,1
3368,42,6,4
3826,40,6,9
4012,54,2,1
4123,66,6,7
4050,53,5,7
2181,50,7,7
2557,55,9,1
4375,47,6,2
3012,47,2,7
3510,60,2,7
2567,50,1,8
4003,56,8,7
2520,42,2,9
2284,58,5,3
3568,43,6,1
2779,48,7,9
2104,64,5,5
2466,46,3,5
2223,55,4,3
2790,70,8,9
4147,45,4,5
3042,59,2,6
2791,63,9,5
2714,68,1,1
2475,69,1,9
2528,48,5,6
3994,41,6,8
3181,47,5,8
2118,63,6,8
2194,40,5,6
2623,41,1,4
2404,52,7,3
2454,60,6,4
4219,52,7,9
2165,44,2,3
3441,53,5,5
2757,67,1,1
2735,42,1,2
2941,63,2,9
3358,67,3,4
3746,48,8,1
3724,43,8,6
2622,45,6,3
4459,62,3,7
2502,64,2,1
3844,54,6,5
2570,60,6,9
3348,61,2,7
4000,47,3,9
2225,48,6,7
3260,58,5,1
2961,62,8,9
3924,44,5,9
2700,70,6,3
2677,57,2,2
3478,66,8,9
2125,70,7,5
3194,62,2,3
2912,64,4,6
2448,45,3,3
4392,53,3,1
3720,43,9,9
4292,65,4,3
3429,57,9,3
3407,67,4,1
3466,49,4,8
2952,51,2,4
2479,52,3,7
3119,45,7,7
3527,56,6,3
3654,60,4,5
4196,58,4,5
3188,53,7,8
2288,43,4,6
3898,43,8,4
2192,41,4,6
2541,69,8,2
3674,67,6,5
2259,42,7,8
3022,59,9,6
2946,65,9,2
4250,41,6,1
4402,68,1,1
2950,50,8,4
4471,41,4,1
4234,67,2,2
4201,49,5,6
3071,61,1,7
2580,51,3,5
3843,69,3,5
3815,69,2,3
2869,51,9,7
3528,65,3,1
4203,70,8,7
3160,70,5,9
2955,62,7,2
2223,44,4,7
2982,54,4,6
4117,65,7,7
4222,59,6,6
3168,43,8,5
2122,41,3,2
3945,49,2,3
2756,67,2,8
4155,41,4,2
3246,42,5,7
4471,55,6,2
3690,47,7,7
3237,55,8,5
4130,50,2,2
2161,55,4,4
4387,48,4,1
3414,51,6,3
2661,41,1,3
3814,47,1,3
3871,60,4,6
4343,40,1,4
4321,49,1,6
3340,41,8,4
3240,58,3,3
2784,56,2,7
3298,48,9,5
3486,51,8,2
2419,58,6,8
2820,57,3,8
2174,57,5,6
4284,51,1,3
2942,69,4,8
3446,42,8,9
2664,66,4,2
3316,63,7,7
3355,46,6,4
3960,45,8,4
3492,44,9,7
2662,55,3,1
3756,65,1,7
2880,44,5,9
3762,69,4,3
3441,51,1,9
2186,45,9,5
3945,56,6,9
3457,62,7,8
2519,70,4,5
3619,52,7,9
2245,51,8,4
2964,43,4,8
3938,48,5,9
2662,47,3,8
2224,69,9,3
2193,42,2,3
4446,55,5,3
3698,47,5,3
4271,65,8,6
2487,58,3,9
2329,65,2,6
2155,49,6,8
3020,56,3,8
2317,43,2,7
3037,51,7,7
2993,51,9,1
3277,58,4,6
4321,70,4,8
3686,52,4,8
3660,40,4,4
2226,59,8,4
3028,47,2,9
2392,54,3,4
2723,41,1,1
3349,65,2,5
4433,50,9,4
3782,55,9,3
2648,64,2,7
3268,68,3,5
3368,41,5,4
2856,63,9,9
2990,57,2,2
4272,57,7,4
3919,58,7,5
2442,66,7,9
4227,41,1,8
2614,59,7,1
2965,56,2,1
2284,41,1,7
4374,49,9,5
2396,70,7,5
3187,60,9,8
2609,40,9,3
3033,68,7,5
2100,54,1,4
4063,65,5,2
3532,53,6,7
2409,44,4,5
3498,48,6,1
2998,44,5,2
2173,67,4,8
2663,61,1,2
3062,61,3,7
3954,42,3,4
2657,42,8,9
3632,68,6,3
2330,50,8,6
3788,53,7,6
2352,58,3,2
3922,65,2,8
3388,58,8,3
4322,41,2,3
3945,69,7,5
4136,47,6,8
2826,69,3,8
4269,59,9,6
3401,66,3,5
3316,53,5,7
3257,57,9,8
2480,65,2,1
2328,70,3,5
4450,52,5,2
2913,53,5,8
3704,66,2,7
3836,46,1,3
4341,66,7,8
2957,52,4,7
4278,46,2,7
4097,48,4,9
4342,51,3,4
3174,57,6,8
3238,43,8,3
3824,45,8,4
2688,45,3,3
3620,52,1,5
2977,60,3,1
2295,40,8,8
2979,40,1,3
2572,41,6,2
3983,61,2,9
4180,57,7,8
3918,55,1,1
3504,55,1,6
2887,68,7,9
2460,67,8,6
2430,57,3,9
3071,52,9,2
2436,62,8,8
2747,60,8,1
2120,43,1,7
3065,41,8,3
3085,46,3,8
4043,60,8,4
2695,63,4,5
4218,45,3,6
2151,44,1,8
3899,64,8,1
2979,70,3,5
3475,50,3,2
3679,52,8,2
3815,50,5,4
2298,45,5,1
3406,62,9,4
3513,65,8,5
4103,70,6,4
2418,61,3,6
3722,62,8,1
4044,57,5,8
4437,53,8,2
4359,56,9,5
4427,62,5,8
2679,65,6,5
4004,56,4,8
3412,54,7,8
4500,40,2,9
3475,69,6,7
4413,51,5,2
2705,50,8,9
2173,68,7,1
3060,67,7,2
3475,43,9,3
4379,60,3,7
4262,51,9,5
3430,53,6,2
3874,63,2,9
2344,47,8,8
3296,47,4,4
2479,70,2,9
3934,51,6,4
2705,57,7,6
2611,57,2,7
2120,59,1,8
2779,51,7,4
3213,49,8,2
3557,42,5,3
4093,62,1,9
3034,48,3,6
2864,52,2,9
3255,66,8,2
3887,63,5,6
4178,61,4,7
3165,44,5,4
2968,43,4,9
2983,54,9,1
3149,57,7,5
3770,59,5,9
4099,53,9,6
2104,44,1,3
4270,53,6,4
3262,44,2,3
3497,67,4,1
2178,46,1,7
3713,69,9,2
4155,52,3,1
3248,59,6,5
2989,59,3,8
2325,41,3,3
2113,65,6,6
2161,53,2,8
2902,48,6,7
3467,59,9,9
3739,40,7,3
3488,62,2,6
4309,57,2,6
4195,61,1,6
2682,50,6,4
2255,40,7,1
2869,48,2,7
2650,60,7,5
4181,61,1,2
2134,53,8,3
2707,70,6,3
4199,55,9,7
4251,70,7,4
3206,57,4,3
2771,64,5,6
4059,69,4,5
2562,43,5,1
2900,47,6,5
3601,53,6,4
3555,54,3,9
2749,65,2,5
3662,48,6,8
2439,61,8,8
4278,70,8,2
3154,55,3,6
2123,49,9,2
3307,49,8,7
4454,51,6,5
2938,56,8,2
3663,46,7,4
2411,47,4,8
4468,52,3,4
4170,48,7,7
3951,62,1,9
4040,50,2,7
3667,40,1,5
4246,63,9,8
3884,63,8,1
3379,56,5,5
4481,69,9,7
4123,42,6,9
4080,62,2,8
3994,57,7,6
4347,69,5,1
3598,68,9,7
4324,51,6,3
4074,52,4,1
3609,48,3,1
2230,47,9,2
2292,40,9,7
3376,65,5,2
2574,47,4,9
2254,49,9,4
2514,45,6,8
2625,52,5,6
2701,43,4,9
4140,64,1,7
3083,53,3,1
3256,41,7,1
3101,42,9,3
2847,52,4,8
3596,62,1,7
3958,59,9,5
4259,54,6,2
3504,59,1,2
3156,54,3,6
2256,66,4,5
3295,60,3,9
3676,46,4,3
3151,54,2,6
4311,43,3,2
2833,67,7,8
4326,51,3,1
4257,59,5,5
3503,69,3,3
3385,46,1,3
2668,67,3,6
3338,49,4,4
3294,42,5,4
3044,48,4,3
3049,50,6,9
3059,44,2,5
4236,49,5,1
2542,59,2,1
3685,45,1,2
4158,64,4,6
2737,65,2,4
3345,66,8,4
